Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
Volkswagen Golf,2008-03,Hečbekas,2 200 €,Benzinas,Mechaninė,"1.6 l., 75 kW",195 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2008-benzinas-29766075.html
Volkswagen Golf,2009-03,Hečbekas,2 200 €,Benzinas,Automatinė,"1.4 l., 118 kW",229 598 km,Kupiškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2009-benzinas-29202907.html
Volkswagen Golf,2002-07,Universalas,2 200 €,Dyzelinas,Mechaninė,"1.9 l., 96 kW",298 128 km,Pakruojis,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-universalas-2002-dyzelinas-29881008.html
Volkswagen Golf,2004,Hečbekas,2 200 €,Dyzelinas,Automatinė,"1.9 l., 77 kW",291 600 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-hecbekas-2004-dyzelinas-29761765.html
Volkswagen Golf,2009,Universalas,2 250 €,Dyzelinas,Mechaninė,"1.9 l., 77 kW",253 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-universalas-2009-dyzelinas-29847402.html
Volkswagen Golf,2003-11,Hečbekas,2 350 €,Dyzelinas,Mechaninė,"1.9 l., 74 kW",269 000 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-hecbekas-2003-dyzelinas-29962169.html
Volkswagen Golf,2010-04,Universalas,2 400 €,Dyzelinas,Automatinė,"2.0 l.,",174 413 km,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2010-dyzelinas-29605521.html
Volkswagen Golf,2000-06,Kabrioletas,2 499 €,Dyzelinas,Mechaninė,"1.9 l.,",50 350 km,Šilalė,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-kabrioletas-2000-dyzelinas-28467725.html
Volkswagen Golf,2008-12,Universalas,2 500 €,Dyzelinas,Mechaninė,"1.9 l., 77 kW",272 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-universalas-2008-dyzelinas-29866588.html
Volkswagen Golf,2010-06,Hečbekas,2 500 €,Dyzelinas,Mechaninė,"1.6 l., 66 kW",354 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2010-dyzelinas-30042865.html
Volkswagen Golf,2009,Hečbekas,2 500 €,Dyzelinas,Mechaninė,"2.0 l., 81 kW",463 239 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2009-dyzelinas-29626647.html
Volkswagen Golf,2012-06,Hečbekas,2 650 €,Benzinas,Mechaninė,"1.4 l., 90 kW",176 000 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2012-benzinas-29738381.html
Volkswagen Golf,2008,Universalas,2 700 €,Dyzelinas,Mechaninė,"1.9 l., 77 kW",286 423 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-universalas-2008-dyzelinas-30034749.html
Volkswagen Golf,2012-05,Universalas,2 700 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",267 855 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2012-dyzelinas-30008485.html
Volkswagen Golf,2015-06,Universalas,2 750 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",322 000 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2015-dyzelinas-29723541.html
Volkswagen Golf,1990,Hečbekas,2 800 €,Benzinas,Mechaninė,"1.8 l., 79 kW",220 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-hecbekas-1990-benzinas-25954312.html
Volkswagen Golf,2010-11,Universalas,2 999 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",230 120 km,Rokiškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2010-dyzelinas-29832098.html
Volkswagen Golf,2011-10,Universalas,2 999 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",335 000 km,Kretinga,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2011-dyzelinas-29824014.html
Volkswagen Golf,2010-08,Hečbekas,3 000 €,Benzinas,Mechaninė,"1.4 l., 90 kW",169 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2010-benzinas-29014109.html
Volkswagen Golf,2009,Hečbekas,3 000 €,Benzinas,Mechaninė,"1.4 l., 59 kW",128 233 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2009-benzinas-29702563.html
Volkswagen Golf,2011-05,Hečbekas,3 100 €,Benzinas,Mechaninė,"1.4 l., 59 kW",246 047 km,Plungė,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2011-benzinas-29863462.html
Volkswagen Golf,2006-06,Hečbekas,3 100 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2006-dyzelinas-29051439.html
Volkswagen Golf,2010-10,Universalas,3 200 €,Benzinas,Mechaninė,"1.2 l., 77 kW",307 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-universalas-2010-benzinas-29769663.html
Volkswagen Golf,2013-04,Universalas,3 200 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",280 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2013-dyzelinas-30008435.html
Volkswagen Golf,2008-04,Hečbekas,3 200 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",326 521 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2008-dyzelinas-29800197.html
Volkswagen Golf,2008-04,Hečbekas,3 223 €,Benzinas,Automatinė,"1.4 l., 103 kW",318 500 km,Ignalina,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2008-benzinas-29763801.html
Volkswagen Golf,2009,Universalas,3 250 €,Dyzelinas,Mechaninė,"1.9 l., 77 kW",325 000 km,Kėdainiai,https://autoplius.lt/skelbimai/volkswagen-golf-1-9-l-universalas-2009-dyzelinas-29865276.html
Volkswagen Golf,2010-05,Hečbekas,3 333 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",240 000 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2010-dyzelinas-29785897.html
Volkswagen Golf,2009-11,Universalas,3 400 €,Dyzelinas,Automatinė,"2.0 l., 103 kW",,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2009-dyzelinas-29850066.html
Volkswagen Golf,2012-07,Universalas,3 400 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",284 824 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2012-dyzelinas-29664979.html
Volkswagen Golf,2012-04,Hečbekas,3 400 €,Benzinas,Mechaninė,"1.2 l., 77 kW",361 828 km,Raseiniai,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2012-benzinas-28144568.html
Volkswagen Golf,2012,Universalas,3 450 €,Benzinas,Mechaninė,"1.4 l., 90 kW",248 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2012-benzinas-27693990.html
Volkswagen Golf,2015,Universalas,3 500 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",430 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2015-dyzelinas-30039177.html
Volkswagen Golf,2011-03,Hečbekas,3 500 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",201 009 km,Šakiai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2011-dyzelinas-29848492.html
Volkswagen Golf,2001-03,Hečbekas,3 550 €,Benzinas / dujos,Mechaninė,"2.8 l., 150 kW",310 143 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-8-l-hecbekas-2001-benzinas-dujos-29837568.html
Volkswagen Golf,2009-06,Hečbekas,3 700 €,Benzinas,Mechaninė,"1.6 l., 75 kW",,Vilkaviškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2009-benzinas-29215784.html
Volkswagen Golf,2012-09,Hečbekas,3 700 €,Benzinas,Mechaninė,"1.4 l., 90 kW",290 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2012-benzinas-29894080.html
Volkswagen Golf,2013-02,Universalas,3 700 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",233 205 km,Pasvalys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2013-dyzelinas-29808223.html
Volkswagen Golf,2010-12,Universalas,3 750 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",223 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2010-dyzelinas-29954547.html
Volkswagen Golf,2009,Hečbekas,3 799 €,Dyzelinas,Mechaninė,"2.0 l., 81 kW",235 736 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2009-dyzelinas-29587579.html
Volkswagen Golf,2012-10,Hečbekas,3 800 €,Benzinas,Mechaninė,"1.4 l., 90 kW",244 500 km,Alytus,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2012-benzinas-29803663.html
Volkswagen Golf,2010-05,Universalas,3 800 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",178 000 km,Vilkaviškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2010-dyzelinas-29760643.html
Volkswagen Golf,2009,Hečbekas,3 800 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",258 722 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2009-dyzelinas-27607023.html
Volkswagen Golf,2009-02,Hečbekas,3 850 €,Dyzelinas,Mechaninė,"2.0 l., 81 kW",279 200 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2009-dyzelinas-29556675.html
Volkswagen Golf,2009-12,Hečbekas,3 850 €,Benzinas,Mechaninė,"2.0 l., 147 kW",340 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2009-benzinas-29890686.html
Volkswagen Golf,2012-07,Hečbekas,3 900 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",291 709 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2012-dyzelinas-29815269.html
Volkswagen Golf,2011-11,Universalas,3 999 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",225 000 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2011-dyzelinas-29840560.html
Volkswagen Golf,2013-02,Hečbekas,3 999 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",292 000 km,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2013-dyzelinas-29765573.html
Volkswagen Golf,2012-08,Universalas,3 999 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",280 000 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2012-dyzelinas-29606305.html
Volkswagen Golf,2013-10,Universalas,4 000 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",241 000 km,Radviliškis,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2013-dyzelinas-29893576.html
Volkswagen Golf,2011-01,Universalas,4 100 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",290 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2011-dyzelinas-29628353.html
Volkswagen Golf,2012,Universalas,4 100 €,Dyzelinas,Automatinė,"2.0 l., 103 kW",360 020 km,Telšiai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2012-dyzelinas-29793545.html
Volkswagen Golf,2009-07,Hečbekas,4 200 €,Dyzelinas,Automatinė,"2.0 l., 81 kW",420 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2009-dyzelinas-29769203.html
Volkswagen Golf,2010-08,Hečbekas,4 200 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",230 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2010-dyzelinas-29986105.html
Volkswagen Golf,2010,Universalas,4 300 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",247 000 km,Vilkaviškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2010-dyzelinas-29885602.html
Volkswagen Golf,2015-03,Universalas,4 300 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",336 177 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2015-dyzelinas-29263718.html
Volkswagen Golf,2012-10,Hečbekas,4 300 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",233 000 km,Gargždai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2012-dyzelinas-27600721.html
Volkswagen Golf,2005-01,Hečbekas,4 350 €,Benzinas,Mechaninė,"2.0 l.,",255 650 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2005-benzinas-29761909.html
Volkswagen Golf,2012,Universalas,4 400 €,Dyzelinas,Mechaninė,"1.6 l., 66 kW",185 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2012-dyzelinas-29565165.html
Volkswagen Golf,2013-05,Universalas,4 400 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",2 699 223 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2013-dyzelinas-29979931.html
Volkswagen Golf,2016-04,Universalas,4 500 €,Benzinas,Automatinė,"1.4 l., 92 kW",180 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2016-benzinas-29692391.html
Volkswagen Golf,2014-01,Universalas,4 700 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",340 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29773327.html
Volkswagen Golf,2005-12,Hečbekas,4 777 €,Benzinas,Mechaninė,220 kW,250 000 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-hecbekas-2005-benzinas-29742421.html
Volkswagen Golf,2012-10,Universalas,4 850 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",187 027 km,Radviliškis,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2012-dyzelinas-29656223.html
Volkswagen Golf,2011-07,Universalas,4 900 €,Benzinas,Automatinė,77 kW,215 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-universalas-2011-benzinas-28220558.html
Volkswagen Golf,2015-07,Universalas,4 900 €,Benzinas / dujos,Automatinė,"1.4 l., 110 kW",345 258 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2015-benzinas-dujos-29815185.html
Volkswagen Golf,2012-10,Hečbekas,4 999 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",236 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2012-dyzelinas-29821805.html
Volkswagen Golf,2020-01,Universalas,5 000 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",181 632 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2020-dyzelinas-26835303.html
Volkswagen Golf,2010-03,Universalas,5 000 €,Dyzelinas,Mechaninė,"2.0 l., 103 kW",279 000 km,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2010-dyzelinas-29441590.html
Volkswagen Golf,2009-08,Hečbekas,5 100 €,Benzinas,Automatinė,"1.4 l., 118 kW",224 392 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2009-benzinas-29722865.html
Volkswagen Golf,2014,Hečbekas,5 100 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",338 878 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2014-dyzelinas-26823597.html
Volkswagen Golf,2010-11,Hečbekas,5 250 €,Benzinas,Automatinė,"1.2 l., 77 kW",190 743 km,Mažeikiai,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2010-benzinas-29696747.html
Volkswagen Golf,2013-06,Hečbekas,5 450 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",231 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2013-dyzelinas-29768307.html
Volkswagen Golf,2014,Universalas,5 500 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",239 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29745211.html
Volkswagen Golf,2015-06,Universalas,5 500 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",383 206 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2015-dyzelinas-29494824.html
Volkswagen Golf,2012,Hečbekas,5 600 €,Benzinas,Automatinė,"1.2 l., 77 kW",189 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2012-benzinas-29747961.html
Volkswagen Golf,2014-02,Universalas,5 600 €,Dyzelinas,Mechaninė,"2.0 l., 110 kW",318 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2014-dyzelinas-29754887.html
Volkswagen Golf,2018-01,Universalas,5 600 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",227 900 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2018-dyzelinas-29427466.html
Volkswagen Golf,2012-12,Hečbekas,5 699 €,Benzinas,Mechaninė,"1.4 l., 90 kW",229 500 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2012-benzinas-29136749.html
Volkswagen Golf,2016-12,Universalas,5 700 €,Benzinas,Automatinė,"1.8 l., 125 kW",198 000 km,Panevėžys,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-universalas-2016-benzinas-29828576.html
Volkswagen Golf,2016-05,Universalas,5 700 €,Benzinas,Mechaninė,"1.2 l., 81 kW",163 849 km,Jonava,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-universalas-2016-benzinas-29599221.html
Volkswagen Golf,2014-09,Hečbekas,5 750 €,Benzinas,Mechaninė,"1.2 l., 77 kW",147 500 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2014-benzinas-29698047.html
Volkswagen Golf,2014-04,Universalas,5 900 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",205 000 km,Šiauliai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29726959.html
Volkswagen Golf,2016-07,Universalas,5 900 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",249 898 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2016-dyzelinas-29731917.html
Volkswagen Golf,2014-10,Universalas,5 999 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",310 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29697545.html
Volkswagen Golf,2015-04,Hečbekas,6 000 €,Benzinas,Mechaninė,"1.2 l., 77 kW",159 311 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-2-l-hecbekas-2015-benzinas-29919703.html
Volkswagen Golf,2013-06,Hečbekas,6 000 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",197 000 km,Tauragė,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2013-dyzelinas-29872524.html
Volkswagen Golf,2013-09,Universalas,6 000 €,Dyzelinas,Mechaninė,"2.0 l., 110 kW",305 600 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2013-dyzelinas-29971349.html
Volkswagen Golf,2015-11,Universalas,6 000 €,Benzinas,Automatinė,"1.8 l., 125 kW",180 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-universalas-2015-benzinas-29749375.html
Volkswagen Golf,2015-03,Hečbekas,6 100 €,Benzinas,Mechaninė,"1.4 l., 90 kW",194 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2015-benzinas-29534261.html
Volkswagen Golf,2014-06,Universalas,6 290 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",272 000 km,Druskininkai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29658033.html
Volkswagen Golf,2013-01,Hečbekas,6 300 €,Dyzelinas,Mechaninė,"1.6 l., 77 kW",274 000 km,Raseiniai,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2013-dyzelinas-28363344.html
Volkswagen Golf,2014-04,Hečbekas,6 400 €,Benzinas,Mechaninė,"1.4 l., 103 kW",201 500 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2014-benzinas-29494854.html
Volkswagen Golf,2014-09,Universalas,6 500 €,Dyzelinas,Automatinė,"1.6 l., 81 kW",291 213 km,Klaipėda,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-28758351.html
Volkswagen Golf,2015-07,Universalas,6 500 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",189 448 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2015-dyzelinas-29507248.html
Volkswagen Golf,2016-09,Hečbekas,6 500 €,Dyzelinas,Mechaninė,"1.6 l., 81 kW",203 598 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2016-dyzelinas-29506782.html
Volkswagen Golf,2016-09,Universalas,6 500 €,Benzinas,Mechaninė,"1.4 l., 92 kW",224 509 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2016-benzinas-29471974.html
Volkswagen Golf,2006-10,Hečbekas,6 500 €,Benzinas,Automatinė,"1.6 l., 75 kW",82 767 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2006-benzinas-29928517.html
Volkswagen Golf,2016-11,Hečbekas,6 500 €,"Elektra, 24 kWh",Automatinė,"Elektra, 24 kWh",197 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-24-kwh-hecbekas-2016-elektra-29752419.html
Volkswagen Golf,2016,Universalas,6 600 €,Benzinas,Mechaninė,"1.8 l., 127 kW",109 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-8-l-universalas-2016-benzinas-29285374.html
Volkswagen Golf,2015-12,Hečbekas,6 600 €,Dyzelinas,Mechaninė,"2.0 l., 110 kW",234 000 km,Marijampolė,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2015-dyzelinas-29821699.html
Volkswagen Golf,2018-05,Universalas,6 700 €,Dyzelinas,Automatinė,"1.6 l., 81 kW",299 999 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2018-dyzelinas-29891194.html
Volkswagen Golf,2013-02,Hečbekas,6 750 €,Benzinas,Automatinė,"1.4 l., 103 kW",126 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-hecbekas-2013-benzinas-29881012.html
Volkswagen Golf,2014-07,Universalas,6 800 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",181 000 km,Kaišiadorys,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29688631.html
Volkswagen Golf,2015-04,Hečbekas,6 850 €,Elektra,Automatinė,85 kW,101 000 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-hecbekas-2015-elektra-29691703.html
Volkswagen Golf,2013,Universalas,6 888 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",336 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2013-dyzelinas-29311518.html
Volkswagen Golf,2017,Hečbekas,6 900 €,Benzinas,Mechaninė,"1.0 l., 66 kW",212 000 km,Plungė,https://autoplius.lt/skelbimai/volkswagen-golf-1-0-l-hecbekas-2017-benzinas-28690327.html
Volkswagen Golf,2016-10,Universalas,6 950 €,Dyzelinas,Automatinė,"1.6 l., 81 kW",270 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2016-dyzelinas-28692253.html
Volkswagen Golf,2014-03,Universalas,6 990 €,Dyzelinas,Automatinė,"1.6 l., 81 kW",220 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2014-dyzelinas-29820441.html
Volkswagen Golf,2018-04,Hečbekas,6 999 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",317 000 km,"Rīga, Latvija",https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2018-dyzelinas-29084161.html
Volkswagen Golf,2012-12,Hečbekas,7 000 €,Dyzelinas,Automatinė,"2.0 l., 125 kW",268 000 km,Radviliškis,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2012-dyzelinas-29733115.html
Volkswagen Golf,2014-10,Universalas,7 139 €,Dyzelinas,Mechaninė,"2.0 l., 110 kW",351 300 km,Kėdainiai,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2014-dyzelinas-27057723.html
Volkswagen Golf,2012-11,Hečbekas,7 200 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",293 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2012-dyzelinas-29786349.html
Volkswagen Golf,2018-05,Universalas,7 200 €,Dyzelinas,Mechaninė,"2.0 l., 110 kW",204 032 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-universalas-2018-dyzelinas-29385776.html
Volkswagen Golf,2016-05,Universalas,7 200 €,Dyzelinas,Automatinė,"1.6 l., 81 kW",230 000 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2016-dyzelinas-29732701.html
Volkswagen Golf,2011-10,Hečbekas,7 500 €,Dyzelinas,Automatinė,"2.0 l., 125 kW",144 400 km,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2011-dyzelinas-29433938.html
Volkswagen Golf,2014-12,Hečbekas,7 500 €,Dyzelinas,Automatinė,"1.6 l., 77 kW",287 700 km,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-hecbekas-2014-dyzelinas-29640825.html
Volkswagen Golf,2017-05,Universalas,7 500 €,Benzinas,Mechaninė,"1.4 l., 92 kW",,Vilnius,https://autoplius.lt/skelbimai/volkswagen-golf-1-4-l-universalas-2017-benzinas-29905480.html
Volkswagen Golf,2018-04,Universalas,7 500 €,Dyzelinas,Mechaninė,"1.6 l., 85 kW",,Kaunas,https://autoplius.lt/skelbimai/volkswagen-golf-1-6-l-universalas-2018-dyzelinas-30001381.html
